review_id,order_id,user_id,product_id,rating,review_text,review_date
4914,9115,1992,98,5,Amazing value for money. Packaging was also very good.,2025-06-21
4915,9122,714,76,2,"Not satisfied, quality is below expectations.",2025-06-01
4916,9125,299,50,2,"Not worth the price, expected better quality.",2025-12-19
4917,9126,305,122,3,"Quality is average, packaging could have been better.",2025-04-29
4918,9129,785,101,2,Delivery was late and product quality is average at best.,2026-02-18
4919,9131,1986,105,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-03-04
4920,9136,1932,99,4,"Nice quality, delivery was a bit delayed but product is good.",2025-06-15
4921,9138,1598,110,4,"Works well, matches the description. Happy with it.",2026-06-18
4922,9140,639,127,4,"Decent product for the price, would recommend with minor caution.",2025-05-09
4923,9144,291,58,2,Delivery was late and product quality is average at best.,2024-06-29
4924,9146,1590,126,4,"Works well, matches the description. Happy with it.",2026-03-17
4925,9147,335,50,4,"Works well, matches the description. Happy with it.",2026-05-08
4926,9148,1931,111,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-10-29
4927,9154,1881,19,4,"Good product overall, minor issues but satisfied with the purchase.",2025-11-21
4928,9156,1566,3,4,"Good product overall, minor issues but satisfied with the purchase.",2025-08-21
4929,9157,1710,85,4,"Nice quality, delivery was a bit delayed but product is good.",2025-11-29
4930,9158,790,104,1,"Poor quality, does not match the images shown online.",2026-01-05
4931,9159,1947,23,2,"Product had minor defects, considering a return.",2025-11-14
4932,9160,1112,113,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-03-11
4933,9161,1419,8,4,"Works well, matches the description. Happy with it.",2025-11-26
4934,9163,201,1,2,"Not satisfied, quality is below expectations.",2024-12-04
4935,9165,27,6,4,"Works well, matches the description. Happy with it.",2025-08-01
4936,9166,1337,68,2,"Not satisfied, quality is below expectations.",2025-07-29
4937,9168,1564,118,3,"It's okay, nothing special but does the job.",2026-05-07
4938,9169,1553,59,2,"Not satisfied, quality is below expectations.",2025-08-10
4939,9170,539,87,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-12-11
4940,9172,1336,83,5,Amazing value for money. Packaging was also very good.,2025-08-24
4941,9173,723,44,2,Delivery was late and product quality is average at best.,2026-05-15
4942,9175,843,113,3,Product is fine but delivery took longer than expected.,2024-11-20
4943,9176,1994,51,1,"Very disappointed, product stopped working within days.",2025-07-22
4944,9180,363,83,4,"Works well, matches the description. Happy with it.",2024-11-27
4945,9184,1570,115,2,"Not satisfied, quality is below expectations.",2025-09-03
4946,9187,1183,112,4,"Decent product for the price, would recommend with minor caution.",2026-04-20
4947,9189,1885,29,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-05-06
4948,9190,1719,100,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-05-24
4949,9191,1537,21,5,Amazing value for money. Packaging was also very good.,2025-12-18
4950,9192,369,59,4,"Good product overall, minor issues but satisfied with the purchase.",2024-11-15
4951,9194,405,54,4,"Nice quality, delivery was a bit delayed but product is good.",2025-04-06
4952,9195,820,88,4,"Works well, matches the description. Happy with it.",2025-01-03
4953,9196,598,85,4,"Nice quality, delivery was a bit delayed but product is good.",2026-04-13
4954,9197,1351,58,3,"Quality is average, packaging could have been better.",2025-07-03
4955,9198,640,97,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-07-17
4956,9202,1629,111,2,Delivery was late and product quality is average at best.,2025-08-14
4957,9203,700,43,2,Delivery was late and product quality is average at best.,2025-02-02
4958,9205,753,123,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-12-22
4959,9207,1725,68,2,"Product had minor defects, considering a return.",2026-02-20
4960,9208,1797,109,1,"Worst experience, will not order this brand again.",2024-08-17
4961,9209,1466,57,2,"Not worth the price, expected better quality.",2026-07-13
4962,9211,868,8,4,"Works well, matches the description. Happy with it.",2026-02-12
4963,9216,84,114,1,"Worst experience, will not order this brand again.",2025-12-18
4964,9217,706,80,5,Best in this price range. Will buy again from this brand.,2025-11-03
4965,9218,760,68,4,"Decent product for the price, would recommend with minor caution.",2025-08-25
4966,9219,918,45,2,"Not worth the price, expected better quality.",2025-02-02
4967,9220,1587,89,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-12-31
4968,9222,1732,83,3,Product is fine but delivery took longer than expected.,2024-06-19
4969,9223,1022,116,3,"It's okay, nothing special but does the job.",2026-04-26
4970,9224,1468,84,4,"Nice quality, delivery was a bit delayed but product is good.",2024-08-12
4971,9228,1718,57,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-01-29
4972,9229,1386,71,4,"Decent product for the price, would recommend with minor caution.",2025-12-31
4973,9230,563,77,4,"Decent product for the price, would recommend with minor caution.",2025-07-31
4974,9231,1390,106,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-08-23
4975,9232,859,15,1,"Worst experience, will not order this brand again.",2026-05-22
4976,9233,57,3,4,"Nice quality, delivery was a bit delayed but product is good.",2026-06-10
4977,9236,1471,35,4,"Works well, matches the description. Happy with it.",2026-03-18
4978,9238,550,114,2,"Not satisfied, quality is below expectations.",2025-11-29
4979,9239,239,51,3,"It's okay, nothing special but does the job.",2025-12-22
4980,9241,192,17,3,"It's okay, nothing special but does the job.",2026-03-15
4981,9242,575,69,4,"Works well, matches the description. Happy with it.",2026-02-02
4982,9243,1682,58,4,"Decent product for the price, would recommend with minor caution.",2024-04-03
4983,9244,1529,73,2,Delivery was late and product quality is average at best.,2025-10-06
4984,9247,1015,120,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-05-19
4985,9251,810,14,4,"Good product overall, minor issues but satisfied with the purchase.",2025-11-24
4986,9254,262,110,4,"Nice quality, delivery was a bit delayed but product is good.",2026-01-12
4987,9256,26,81,2,"Not satisfied, quality is below expectations.",2026-02-16
4988,9258,764,33,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-11-04
4989,9260,1482,10,3,Product is fine but delivery took longer than expected.,2026-07-17
4990,9261,1879,108,5,Best in this price range. Will buy again from this brand.,2025-06-10
4991,9263,1998,94,2,"Not satisfied, quality is below expectations.",2026-06-17
4992,9264,1040,34,3,"It's okay, nothing special but does the job.",2026-04-10
4993,9265,523,118,2,"Not satisfied, quality is below expectations.",2025-12-23
4994,9266,147,90,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-03-07
4995,9267,219,121,2,"Product had minor defects, considering a return.",2025-12-17
4996,9268,999,23,3,Product is fine but delivery took longer than expected.,2026-02-21
4997,9269,1292,36,3,"Average product, expected a bit more for this price.",2026-04-23
4998,9271,824,46,3,"Quality is average, packaging could have been better.",2026-07-08
4999,9272,39,18,3,"It's okay, nothing special but does the job.",2026-08-17
5000,9273,1343,111,2,"Product had minor defects, considering a return.",2025-03-30
5001,9278,1838,24,2,"Not worth the price, expected better quality.",2025-02-16
5002,9279,759,41,2,"Not worth the price, expected better quality.",2026-07-08
5003,9281,476,27,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-02-25
5004,9282,470,129,5,Best in this price range. Will buy again from this brand.,2024-02-21
5005,9283,167,52,5,Amazing value for money. Packaging was also very good.,2025-09-19
5006,9284,676,18,4,"Decent product for the price, would recommend with minor caution.",2024-11-09
5007,9285,1380,128,4,"Works well, matches the description. Happy with it.",2025-06-18
5008,9286,1882,37,1,"Poor quality, does not match the images shown online.",2025-09-04
5009,9287,1245,29,5,Best in this price range. Will buy again from this brand.,2025-08-23
5010,9288,1007,34,4,"Works well, matches the description. Happy with it.",2024-09-27
5011,9289,1268,118,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-12-07
5012,9293,1485,31,5,Amazing value for money. Packaging was also very good.,2026-05-09
5013,9296,1950,88,4,"Decent product for the price, would recommend with minor caution.",2026-01-09
5014,9297,758,55,4,"Nice quality, delivery was a bit delayed but product is good.",2025-01-03
5015,9298,1863,89,4,"Works well, matches the description. Happy with it.",2025-12-12
5016,9299,1167,31,2,Delivery was late and product quality is average at best.,2026-05-24
5017,9300,645,75,5,Best in this price range. Will buy again from this brand.,2026-05-22
5018,9303,276,5,5,Best in this price range. Will buy again from this brand.,2025-10-19
5019,9306,1141,110,3,"It's okay, nothing special but does the job.",2026-02-27
5020,9307,259,18,4,"Nice quality, delivery was a bit delayed but product is good.",2025-02-07
5021,9308,1229,29,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-11-16
5022,9310,672,86,4,"Works well, matches the description. Happy with it.",2026-02-12
5023,9315,1143,80,5,Best in this price range. Will buy again from this brand.,2025-10-26
5024,9319,84,27,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-11-24
5025,9320,1608,126,4,"Good product overall, minor issues but satisfied with the purchase.",2024-09-11
5026,9321,1381,118,5,Amazing value for money. Packaging was also very good.,2026-08-16
5027,9322,107,88,5,Amazing value for money. Packaging was also very good.,2025-12-13
5028,9323,1125,25,1,"Received a damaged item, requesting refund immediately.",2025-06-03
5029,9324,1523,2,3,"Average product, expected a bit more for this price.",2026-02-25
5030,9325,330,105,5,Superb quality and fast delivery. Highly recommend to everyone.,2024-10-14
5031,9326,877,129,3,"Average product, expected a bit more for this price.",2025-10-08
5032,9327,626,8,2,"Not worth the price, expected better quality.",2025-12-31
5033,9328,1892,52,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-06-05
5034,9332,378,51,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-08-04
5035,9333,262,57,5,Amazing value for money. Packaging was also very good.,2026-01-11
5036,9335,34,16,1,"Poor quality, does not match the images shown online.",2025-07-22
5037,9338,559,13,5,Best in this price range. Will buy again from this brand.,2025-04-10
5038,9340,1034,96,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-13
5039,9346,1992,24,3,Product is fine but delivery took longer than expected.,2024-07-19
5040,9350,958,59,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-04-02
5041,9352,1928,79,5,Best in this price range. Will buy again from this brand.,2026-01-17
5042,9354,864,97,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-08-24
5043,9355,1292,95,3,"Quality is average, packaging could have been better.",2026-05-12
5044,9356,206,116,5,Amazing value for money. Packaging was also very good.,2026-03-08
5045,9357,1728,121,2,Delivery was late and product quality is average at best.,2025-07-07
5046,9358,1866,15,4,"Works well, matches the description. Happy with it.",2025-07-13
5047,9361,1276,120,5,Amazing value for money. Packaging was also very good.,2026-03-05
5048,9362,1768,99,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-11-28
5049,9363,2,82,3,"Quality is average, packaging could have been better.",2025-07-18
5050,9364,125,26,5,Best in this price range. Will buy again from this brand.,2026-03-05
5051,9365,1210,106,5,Best in this price range. Will buy again from this brand.,2025-02-03
5052,9367,1464,60,2,"Not worth the price, expected better quality.",2026-03-07
