shipment_id,order_id,courier_partner,warehouse_location,dispatch_date,delivery_date,delivery_status,estimated_days
11436,11436,DTDC,Hyderabad,2025-07-23,2025-07-26,Delivered Late,3
11437,11437,DTDC,Coimbatore,2024-12-10,2024-12-13,Delivered,3
11438,11438,Xpressbees,Ahmedabad,2026-02-27,2026-03-04,Delivered Late,5
11439,11439,Delhivery,Jaipur,2026-01-13,2026-01-18,Delivered,6
11440,11440,DTDC,Guwahati,2024-05-30,,In Transit,3
11441,11441,Bluedart,Surat,2025-06-10,2025-06-16,Delivered,6
11442,11442,Bluedart,Bengaluru,2025-03-22,2025-03-26,Delivered,4
11443,11443,Ecom Express,Surat,2025-02-06,2025-02-11,Returned,6
11444,11444,DTDC,Amritsar,2026-08-17,2026-08-19,Delivered Late,2
11445,11445,Delhivery,Pune,,,Processing,6
11446,11446,Delhivery,Chennai,2026-02-13,2026-02-16,Delivered,4
11447,11447,Ekart Logistics,Hyderabad,2025-01-05,2025-01-09,Delivered Late,4
11448,11448,DTDC,Kolkata,2024-09-30,,In Transit,4
11449,11449,Bluedart,Guwahati,2025-05-02,2025-05-04,Delivered,3
11450,11450,Bluedart,Patna,2025-05-09,2025-05-16,Delivered,7
11451,11451,Xpressbees,Kolkata,2025-10-04,2025-10-06,Delivered Late,2
11452,11452,Ecom Express,Pune,2026-04-23,2026-04-27,Delivered Late,4
11453,11453,Ecom Express,Surat,2025-12-09,2025-12-11,Delivered,3
11454,11454,Bluedart,Kanpur,2026-03-17,2026-03-23,Delivered Late,4
11455,11455,DTDC,Indore,2025-02-20,2025-02-22,Delivered,3
11456,11456,Ecom Express,Chennai,2025-09-26,,In Transit,7
11457,11457,Delhivery,Vadodara,2026-01-19,2026-01-21,Delivered,3
11458,11458,DTDC,Amritsar,2026-01-29,2026-02-06,Delivered Late,7
11459,11459,Xpressbees,Kolkata,2026-07-07,2026-07-11,Delivered,4
11460,11460,Ekart Logistics,Mumbai,2026-06-17,2026-06-20,Returned,4
11461,11461,Bluedart,Kolkata,2025-08-16,,In Transit,2
11462,11462,Delhivery,Vadodara,2026-02-26,2026-03-04,Delivered,7
11463,11463,Delhivery,Surat,2025-12-25,2026-01-02,Delivered Late,6
11464,11464,Xpressbees,Bengaluru,2026-07-01,2026-07-06,Delivered,6
11465,11465,DTDC,Delhi,2026-03-31,2026-04-08,Delivered Late,6
11466,11466,Bluedart,Amritsar,,,Not Shipped,4
11467,11467,Ekart Logistics,Jaipur,2025-07-11,2025-07-16,Delivered,5
11468,11468,Ecom Express,Bhopal,2025-04-10,2025-04-18,Delivered Late,7
11469,11469,DTDC,Chennai,2025-08-05,2025-08-11,Delivered,6
11470,11470,Ecom Express,Pune,2026-01-28,2026-01-30,Delivered,3
11471,11471,Xpressbees,Bengaluru,2025-09-03,2025-09-07,Delivered,4
11472,11472,Xpressbees,Guwahati,2024-12-29,2025-01-04,Delivered Late,4
11473,11473,Delhivery,Patna,2025-11-11,2025-11-19,Delivered Late,6
11474,11474,Ecom Express,Jaipur,2025-07-29,2025-08-06,Delivered Late,7
11475,11475,Xpressbees,Nashik,2026-06-20,2026-06-26,Returned,6
11476,11476,Ekart Logistics,Bengaluru,2026-07-13,,In Transit,7
11477,11477,Delhivery,Bengaluru,2025-09-27,2025-09-30,Delivered,3
11478,11478,Ecom Express,Hyderabad,2024-08-04,2024-08-06,Delivered,3
11479,11479,DTDC,Kolkata,2025-09-29,2025-10-01,Delivered,2
11480,11480,Ekart Logistics,Chandigarh,2025-06-05,2025-06-09,Delivered,5
11481,11481,Delhivery,Ranchi,2026-03-31,2026-04-05,Delivered Late,3
11482,11482,DTDC,Bhopal,2026-01-11,2026-01-13,Delivered Late,2
11483,11483,Delhivery,Guwahati,2026-04-25,2026-04-30,Delivered Late,4
11484,11484,Ekart Logistics,Kochi,2025-10-09,2025-10-12,Delivered Late,2
11485,11485,Xpressbees,Bhopal,2026-04-14,2026-04-20,Delivered,7
11486,11486,Xpressbees,Kanpur,2026-08-03,2026-08-07,Returned,4
11487,11487,Xpressbees,Kanpur,2024-04-21,2024-04-26,Delivered Late,4
11488,11488,Ekart Logistics,Kanpur,2025-06-01,2025-06-06,Delivered,6
11489,11489,Bluedart,Ranchi,2025-06-25,,In Transit,4
11490,11490,Bluedart,Mumbai,2026-01-19,2026-01-20,Delivered,2
11491,11491,DTDC,Chandigarh,,,Not Shipped,3
11492,11492,Ekart Logistics,Amritsar,2024-01-15,2024-01-19,Delivered,4
11493,11493,DTDC,Amritsar,2026-01-07,2026-01-16,Delivered Late,7
11494,11494,Bluedart,Bhubaneswar,2026-05-27,2026-06-02,Delivered Late,5
11495,11495,Bluedart,Amritsar,2025-08-18,2025-08-24,Delivered,7
11496,11496,Ekart Logistics,Ranchi,2024-07-21,2024-07-29,Delivered Late,6
11497,11497,Bluedart,Bengaluru,2026-05-15,2026-05-20,Returned,5
11498,11498,Xpressbees,Kolkata,2025-08-17,2025-08-23,Delivered Late,5
11499,11499,DTDC,Chandigarh,2026-05-02,2026-05-06,Delivered,5
11500,11500,Ekart Logistics,Surat,2025-05-23,2025-05-28,Delivered Late,4
11501,11501,Xpressbees,Kochi,,,Not Shipped,4
11502,11502,Xpressbees,Patna,2025-03-25,2025-03-30,Delivered,5
11503,11503,Ecom Express,Ranchi,2025-11-26,2025-12-03,Delivered Late,6
11504,11504,Ekart Logistics,Ahmedabad,2026-05-12,2026-05-15,Delivered Late,3
11505,11505,Delhivery,Patna,2024-09-08,,In Transit,2
11506,11506,Bluedart,Ahmedabad,2026-03-03,2026-03-09,Delivered,6
11507,11507,Ekart Logistics,Delhi,2025-02-06,,In Transit,3
11508,11508,DTDC,Guwahati,2025-09-05,2025-09-11,Delivered,6
11509,11509,Xpressbees,Indore,2026-05-29,2026-06-01,Delivered,3
11510,11510,Delhivery,Hyderabad,2026-03-18,2026-03-22,Delivered,5
11511,11511,DTDC,Mumbai,2026-06-21,2026-06-27,Delivered,6
11512,11512,Ecom Express,Indore,2025-07-03,2025-07-05,Delivered,3
11513,11513,Bluedart,Lucknow,2026-01-30,2026-02-04,Delivered Late,5
11514,11514,Bluedart,Bhopal,2025-03-25,2025-03-30,Delivered Late,5
11515,11515,Bluedart,Nagpur,2026-05-26,2026-05-28,Delivered,3
11516,11516,Ecom Express,Ranchi,2024-09-18,2024-09-25,Delivered Late,6
11517,11517,Bluedart,Nashik,,,Not Shipped,7
11518,11518,Delhivery,Thiruvananthapuram,2026-07-14,2026-07-16,Delivered,2
11519,11519,Xpressbees,Coimbatore,2025-05-20,2025-05-24,Delivered Late,3
11520,11520,Delhivery,Nagpur,2025-09-11,2025-09-14,Delivered,4
11521,11521,Ecom Express,Lucknow,2024-04-27,2024-04-29,Delivered,3
11522,11522,Delhivery,Chennai,2024-08-01,2024-08-10,Delivered Late,7
11523,11523,DTDC,Chennai,2026-05-19,2026-05-23,Delivered,5
11524,11524,Ekart Logistics,Mysuru,2026-06-16,2026-06-21,Delivered,6
11525,11525,Xpressbees,Bhopal,2026-02-16,2026-02-22,Delivered,7
11526,11526,Ecom Express,Kanpur,2026-03-16,2026-03-22,Delivered,7
11527,11527,Ecom Express,Kanpur,2026-04-04,2026-04-11,Delivered,7
11528,11528,Ekart Logistics,Patna,,,Not Shipped,2
11529,11529,Xpressbees,Jaipur,2025-10-10,2025-10-13,Delivered,3
11530,11530,DTDC,Kanpur,2025-04-27,2025-04-30,Delivered Late,2
11531,11531,Bluedart,Vadodara,2024-12-03,2024-12-06,Delivered Late,2
11532,11532,Xpressbees,Patna,2026-01-23,2026-01-27,Delivered,4
11533,11533,Ecom Express,Guwahati,2026-03-22,2026-03-26,Delivered,5
11534,11534,Delhivery,Vadodara,2025-12-19,,In Transit,5
11535,11535,Xpressbees,Lucknow,2026-02-13,2026-02-16,Delivered,4
11536,11536,Delhivery,Chennai,2026-02-03,2026-02-10,Delivered,7
11537,11537,DTDC,Indore,2025-09-05,2025-09-13,Delivered Late,6
11538,11538,Xpressbees,Nashik,2024-11-12,2024-11-17,Delivered Late,3
11539,11539,Ekart Logistics,Hyderabad,2026-05-03,2026-05-10,Delivered Late,7
11540,11540,DTDC,Bhopal,2025-11-02,2025-11-04,Delivered,2
11541,11541,Bluedart,Chennai,2026-01-13,2026-01-16,Delivered Late,2
11542,11542,Ecom Express,Vadodara,2025-01-11,2025-01-14,Delivered,3
11543,11543,Ecom Express,Bhubaneswar,2025-12-18,2025-12-22,Delivered,5
11544,11544,DTDC,Delhi,2026-05-15,2026-05-21,Delivered,7
11545,11545,Bluedart,Bengaluru,2026-03-30,,In Transit,3
11546,11546,Bluedart,Jaipur,2025-06-22,,In Transit,6
11547,11547,Xpressbees,Vadodara,2026-01-15,2026-01-16,Delivered,2
11548,11548,Bluedart,Hyderabad,2025-08-12,2025-08-18,Delivered Late,4
11549,11549,Delhivery,Ranchi,2025-10-27,,In Transit,7
11550,11550,Delhivery,Mysuru,2026-08-17,,In Transit,3
11551,11551,Xpressbees,Kochi,2025-01-23,2025-01-28,Delivered,6
11552,11552,Xpressbees,Indore,2026-03-02,2026-03-08,Delivered Late,5
11553,11553,Xpressbees,Guwahati,2026-03-02,2026-03-07,Delivered Late,5
11554,11554,Xpressbees,Ahmedabad,2026-04-13,,In Transit,7
11555,11555,Ecom Express,Surat,2025-12-18,2025-12-24,Delivered,7
11556,11556,Ecom Express,Kochi,2026-06-06,2026-06-13,Delivered Late,7
11557,11557,Ecom Express,Bhopal,2025-11-23,2025-11-26,Returned,3
11558,11558,Ecom Express,Kanpur,2025-07-19,2025-07-22,Delivered Late,3
11559,11559,Xpressbees,Mumbai,2024-08-25,2024-08-27,Delivered,2
11560,11560,Delhivery,Kolkata,2025-03-14,2025-03-21,Delivered Late,6
11561,11561,Xpressbees,Chennai,2024-10-25,2024-10-27,Delivered,2
11562,11562,Ecom Express,Kanpur,2026-04-18,2026-04-24,Delivered Late,6
11563,11563,Delhivery,Ranchi,,,Processing,5
11564,11564,Ekart Logistics,Bhopal,2025-03-15,2025-03-21,Delivered,6
11565,11565,DTDC,Thiruvananthapuram,2024-12-27,2024-12-30,Delivered Late,3
11566,11566,DTDC,Amritsar,2025-11-05,2025-11-07,Delivered,3
11567,11567,Xpressbees,Vadodara,,,Not Shipped,3
11568,11568,DTDC,Lucknow,2024-12-19,2024-12-25,Delivered Late,6
11569,11569,Delhivery,Lucknow,2025-05-30,2025-06-04,Delivered,6
11570,11570,Ecom Express,Indore,2025-10-26,2025-10-27,Delivered,2
11571,11571,Ecom Express,Jaipur,2026-01-09,,In Transit,3
11572,11572,DTDC,Hyderabad,2025-02-10,2025-02-14,Delivered Late,3
11573,11573,DTDC,Coimbatore,2026-06-17,2026-06-22,Delivered Late,4
11574,11574,DTDC,Patna,2026-04-04,2026-04-11,Delivered Late,5
11575,11575,Delhivery,Kolkata,2024-03-31,,In Transit,6
11576,11576,Ecom Express,Kanpur,2026-02-18,2026-02-23,Delivered,6
11577,11577,Bluedart,Patna,2025-12-14,,In Transit,4
11578,11578,Bluedart,Bhopal,2026-03-21,2026-03-25,Delivered,4
11579,11579,Bluedart,Bhubaneswar,2025-08-20,2025-08-27,Delivered Late,6
11580,11580,Ecom Express,Amritsar,2026-02-02,2026-02-07,Delivered,6
11581,11581,Ekart Logistics,Kochi,2026-03-08,2026-03-12,Delivered Late,4
11582,11582,Delhivery,Surat,2026-02-27,2026-03-03,Delivered Late,3
11583,11583,Bluedart,Patna,,,Processing,4
11584,11584,Ecom Express,Hyderabad,2026-07-31,2026-08-07,Delivered,7
11585,11585,Delhivery,Surat,2024-06-01,2024-06-04,Returned,3
11586,11586,Xpressbees,Ahmedabad,2024-09-25,2024-10-03,Delivered Late,7
11587,11587,Ekart Logistics,Chandigarh,2026-04-11,2026-04-17,Delivered,6
11588,11588,Delhivery,Surat,,,Processing,5
11589,11589,Xpressbees,Bengaluru,2024-11-05,2024-11-08,Delivered,4
11590,11590,Delhivery,Delhi,2025-11-29,2025-12-09,Delivered Late,7
11591,11591,DTDC,Chennai,2026-02-15,2026-02-21,Delivered,7
11592,11592,Bluedart,Surat,,,Not Shipped,3
11593,11593,Ecom Express,Patna,2025-03-05,2025-03-10,Delivered Late,2
11594,11594,Delhivery,Delhi,2025-05-23,2025-05-25,Delivered Late,2
11595,11595,Bluedart,Kochi,2026-04-27,2026-05-04,Delivered Late,5
11596,11596,Xpressbees,Coimbatore,2025-10-23,2025-10-28,Delivered,6
11597,11597,Ecom Express,Ahmedabad,,,Not Shipped,2
11598,11598,Ecom Express,Bengaluru,2026-04-02,2026-04-07,Delivered,6
11599,11599,Ecom Express,Nagpur,2026-02-11,2026-02-14,Delivered,3
11600,11600,DTDC,Delhi,2025-02-10,2025-02-17,Delivered Late,6
11601,11601,Delhivery,Nagpur,2026-01-15,2026-01-18,Delivered Late,3
11602,11602,DTDC,Delhi,2025-05-06,2025-05-12,Delivered,6
11603,11603,Delhivery,Nagpur,,,Not Shipped,7
11604,11604,Delhivery,Patna,2025-11-30,2025-12-05,Delivered,6
11605,11605,Xpressbees,Indore,2025-04-11,2025-04-14,Delivered,4
11606,11606,Ecom Express,Kanpur,,,Not Shipped,6
11607,11607,Ecom Express,Pune,2025-10-14,2025-10-19,Delivered Late,5
11608,11608,Xpressbees,Thiruvananthapuram,2026-02-24,2026-02-27,Delivered,4
11609,11609,Ecom Express,Mysuru,2026-05-15,2026-05-20,Delivered,5
11610,11610,Delhivery,Bhubaneswar,2026-06-18,2026-06-23,Delivered,5
11611,11611,Bluedart,Coimbatore,2025-01-22,2025-01-28,Delivered,7
11612,11612,Delhivery,Pune,2025-09-23,2025-09-29,Delivered,7
11613,11613,Ekart Logistics,Kochi,2024-10-15,2024-10-22,Returned,7
11614,11614,Ecom Express,Guwahati,2026-02-04,2026-02-09,Delivered,6
11615,11615,Delhivery,Kochi,2024-11-21,2024-11-22,Delivered,2
11616,11616,Ecom Express,Ahmedabad,2026-08-19,2026-08-28,Delivered Late,7
11617,11617,DTDC,Nagpur,2024-06-19,2024-06-20,Delivered,2
11618,11618,Ekart Logistics,Jaipur,2024-12-05,2024-12-15,Delivered Late,7
11619,11619,DTDC,Kolkata,2025-09-19,2025-09-22,Delivered,4
11620,11620,Bluedart,Kanpur,,,Processing,6
11621,11621,Bluedart,Kochi,2026-02-20,2026-02-25,Delivered Late,4
11622,11622,Bluedart,Ahmedabad,2024-09-05,2024-09-07,Delivered,3
11623,11623,DTDC,Kochi,2025-02-24,2025-03-01,Delivered Late,2
11624,11624,Delhivery,Bhubaneswar,,,Not Shipped,2
11625,11625,Delhivery,Hyderabad,2026-01-21,2026-01-30,Delivered Late,6
11626,11626,Xpressbees,Guwahati,2025-12-09,2025-12-14,Delivered,6
11627,11627,DTDC,Nashik,2025-06-20,2025-06-25,Delivered,5
11628,11628,Delhivery,Bengaluru,2025-08-24,2025-08-29,Delivered Late,4
11629,11629,DTDC,Ahmedabad,2025-06-27,2025-07-03,Delivered,6
11630,11630,Bluedart,Mysuru,2025-12-12,2025-12-17,Delivered,6
11631,11631,Bluedart,Patna,2025-04-18,2025-04-20,Delivered,2
11632,11632,Ecom Express,Surat,2025-04-29,2025-05-06,Delivered,7
11633,11633,Ekart Logistics,Delhi,2026-04-13,2026-04-20,Delivered Late,5
11634,11634,Bluedart,Patna,2026-02-07,2026-02-11,Delivered,4
11635,11635,Xpressbees,Kanpur,2024-07-05,2024-07-13,Delivered Late,7
11636,11636,DTDC,Kolkata,2025-10-10,2025-10-17,Delivered Late,4
11637,11637,Ecom Express,Patna,2025-08-06,2025-08-15,Delivered Late,6
11638,11638,DTDC,Surat,2025-01-19,2025-01-23,Delivered,5
11639,11639,Delhivery,Kolkata,2025-01-25,2025-01-30,Delivered Late,2
11640,11640,Ecom Express,Jaipur,2025-07-24,2025-07-30,Delivered,7
11641,11641,DTDC,Hyderabad,,,Not Shipped,7
11642,11642,Ekart Logistics,Kolkata,2025-11-21,2025-11-27,Delivered Late,5
11643,11643,Ekart Logistics,Chandigarh,2025-08-07,2025-08-13,Returned,7
11644,11644,Ecom Express,Chandigarh,,,Not Shipped,5
11645,11645,Xpressbees,Vadodara,2026-05-14,2026-05-18,Delivered,5
11646,11646,Bluedart,Bhopal,2025-07-25,2025-07-29,Returned,4
11647,11647,Delhivery,Delhi,2024-12-22,2024-12-26,Delivered,5
11648,11648,Bluedart,Guwahati,2026-02-02,2026-02-09,Delivered Late,5
11649,11649,Xpressbees,Vadodara,,,Processing,3
11650,11650,Bluedart,Nagpur,2025-07-24,,In Transit,5
11651,11651,Xpressbees,Ahmedabad,2026-06-27,2026-06-30,Delivered Late,2
11652,11652,Xpressbees,Mysuru,2026-04-18,2026-04-24,Delivered,6
11653,11653,DTDC,Bhubaneswar,2024-04-30,2024-05-02,Delivered,2
11654,11654,Ecom Express,Hyderabad,2026-04-07,2026-04-10,Delivered Late,3
11655,11655,DTDC,Ahmedabad,2026-04-14,2026-04-21,Delivered Late,4
11656,11656,Ecom Express,Surat,2026-07-11,2026-07-16,Delivered,5
11657,11657,Bluedart,Lucknow,2025-06-23,2025-06-27,Delivered,5
11658,11658,Bluedart,Thiruvananthapuram,2026-05-19,2026-05-23,Delivered Late,2
11659,11659,Ecom Express,Mumbai,2025-11-05,2025-11-12,Delivered Late,7
11660,11660,Bluedart,Mumbai,2026-02-13,2026-02-21,Delivered Late,7
11661,11661,Delhivery,Delhi,2025-10-10,2025-10-15,Delivered Late,4
11662,11662,DTDC,Bhubaneswar,2026-01-22,2026-01-26,Delivered,5
11663,11663,Delhivery,Thiruvananthapuram,2026-03-13,2026-03-15,Delivered,2
11664,11664,Ecom Express,Lucknow,2026-04-12,2026-04-16,Delivered,4
11665,11665,Ekart Logistics,Nagpur,2025-11-30,,In Transit,2
11666,11666,Bluedart,Mumbai,2026-07-19,2026-07-25,Delivered,6
11667,11667,Bluedart,Chandigarh,2025-10-27,,In Transit,7
11668,11668,Xpressbees,Kolkata,2026-07-16,2026-07-19,Delivered Late,2
11669,11669,Delhivery,Ranchi,2025-10-15,2025-10-19,Delivered Late,3
11670,11670,Ekart Logistics,Kochi,2026-04-09,2026-04-13,Delivered,4
11671,11671,DTDC,Mysuru,2025-03-12,2025-03-17,Delivered,5
11672,11672,Ekart Logistics,Ranchi,2025-11-08,2025-11-12,Delivered,5
11673,11673,Bluedart,Thiruvananthapuram,2025-02-02,2025-02-08,Delivered,7
11674,11674,Xpressbees,Coimbatore,2025-11-07,2025-11-11,Delivered,5
11675,11675,Delhivery,Kolkata,2025-03-23,2025-03-25,Delivered,3
11676,11676,Bluedart,Guwahati,2025-06-02,2025-06-07,Delivered Late,4
11677,11677,Ecom Express,Patna,2025-09-26,2025-10-03,Delivered Late,6
11678,11678,Bluedart,Thiruvananthapuram,2026-02-13,2026-02-19,Delivered Late,5
11679,11679,Ekart Logistics,Kolkata,2025-01-26,2025-01-30,Delivered Late,3
11680,11680,Bluedart,Kolkata,2025-10-07,2025-10-10,Delivered,4
11681,11681,Ekart Logistics,Hyderabad,2026-04-04,2026-04-09,Delivered Late,2
11682,11682,DTDC,Delhi,2023-11-01,2023-11-05,Delivered Late,2
11683,11683,Bluedart,Hyderabad,2025-10-13,2025-10-19,Delivered,6
11684,11684,Bluedart,Bhubaneswar,2026-06-04,2026-06-06,Delivered,3
11685,11685,Bluedart,Ranchi,2024-05-24,2024-05-27,Delivered,3
11686,11686,Ekart Logistics,Pune,,,Processing,3
11687,11687,Bluedart,Jaipur,,,Processing,2
11688,11688,DTDC,Vadodara,2025-07-01,2025-07-07,Delivered,6
11689,11689,Bluedart,Coimbatore,2025-03-07,2025-03-09,Delivered,3
11690,11690,Delhivery,Bhopal,2025-07-24,,In Transit,6
11691,11691,Delhivery,Coimbatore,2026-04-18,2026-04-22,Delivered,5
11692,11692,Ecom Express,Patna,2025-02-09,2025-02-13,Delivered Late,3
11693,11693,Bluedart,Delhi,2025-10-07,2025-10-10,Delivered,3
11694,11694,Ekart Logistics,Bengaluru,2025-05-29,2025-05-30,Delivered,2
11695,11695,Ekart Logistics,Jaipur,2024-06-19,2024-06-28,Returned,7
11696,11696,Delhivery,Patna,,,Not Shipped,2
11697,11697,Delhivery,Bengaluru,2026-06-28,2026-07-03,Delivered Late,3
11698,11698,Delhivery,Thiruvananthapuram,2025-01-04,2025-01-12,Delivered Late,5
11699,11699,Delhivery,Delhi,2025-08-25,2025-08-30,Delivered Late,4
11700,11700,Delhivery,Indore,2024-08-23,2024-08-29,Delivered,6
11701,11701,Ecom Express,Nashik,2026-02-01,2026-02-02,Delivered,2
11702,11702,Delhivery,Thiruvananthapuram,2025-07-19,2025-07-21,Delivered,3
11703,11703,Ekart Logistics,Hyderabad,2026-03-02,2026-03-04,Delivered Late,2
11704,11704,Ecom Express,Nagpur,2026-01-31,2026-02-04,Delivered,4
11705,11705,Bluedart,Mysuru,2025-02-24,2025-02-27,Delivered Late,2
11706,11706,Ekart Logistics,Vadodara,2025-02-27,2025-03-01,Delivered Late,2
11707,11707,Ekart Logistics,Guwahati,2026-02-20,2026-02-24,Delivered Late,4
11708,11708,Xpressbees,Mumbai,2023-10-12,2023-10-15,Delivered Late,2
11709,11709,DTDC,Kanpur,2026-06-23,2026-06-29,Delivered,6
11710,11710,Delhivery,Pune,2025-09-22,2025-09-28,Delivered,7
11711,11711,Bluedart,Bhubaneswar,2026-06-16,2026-06-23,Delivered Late,6
11712,11712,DTDC,Patna,2025-11-03,2025-11-09,Delivered Late,3
11713,11713,Bluedart,Nashik,2024-08-14,2024-08-15,Returned,2
11714,11714,Delhivery,Pune,2024-07-26,2024-08-01,Delivered Late,5
11715,11715,DTDC,Chandigarh,2026-08-10,,In Transit,2
11716,11716,Ecom Express,Bengaluru,2026-02-25,2026-03-05,Returned,7
11717,11717,Ecom Express,Ahmedabad,2025-12-31,,In Transit,7
11718,11718,Ekart Logistics,Kochi,2025-11-17,2025-11-19,Delivered,2
11719,11719,Xpressbees,Bhopal,2025-02-07,,In Transit,7
11720,11720,Ecom Express,Bengaluru,2024-09-18,2024-09-23,Delivered,5
11721,11721,Delhivery,Indore,2025-10-02,2025-10-06,Delivered Late,3
11722,11722,Ecom Express,Bhopal,2025-07-21,,In Transit,6
11723,11723,DTDC,Pune,2026-02-17,2026-02-26,Delivered Late,6
11724,11724,Ekart Logistics,Kanpur,2026-06-04,2026-06-09,Delivered,5
11725,11725,Bluedart,Nashik,2025-11-17,2025-11-23,Delivered,7
11726,11726,Ecom Express,Guwahati,2025-12-16,2025-12-23,Delivered Late,7
11727,11727,Ecom Express,Kolkata,2024-11-08,2024-11-14,Delivered Late,6
11728,11728,Bluedart,Ranchi,2026-03-04,2026-03-11,Delivered,7
11729,11729,Ekart Logistics,Thiruvananthapuram,2026-06-27,2026-06-30,Delivered,4
11730,11730,DTDC,Bhopal,2026-06-10,2026-06-17,Delivered Late,7
11731,11731,Delhivery,Ahmedabad,2026-07-16,2026-07-18,Delivered,3
11732,11732,Bluedart,Chandigarh,2025-07-14,2025-07-20,Delivered,6
11733,11733,Ekart Logistics,Delhi,2026-03-06,2026-03-11,Delivered Late,4
11734,11734,Ekart Logistics,Vadodara,2025-05-29,2025-06-02,Delivered,4
11735,11735,Ecom Express,Ahmedabad,2025-08-29,2025-09-03,Delivered,5
11736,11736,Ekart Logistics,Coimbatore,2025-12-08,2025-12-14,Delivered Late,6
11737,11737,Delhivery,Bhopal,2026-06-06,2026-06-11,Delivered,5
11738,11738,Delhivery,Kochi,2025-03-12,,In Transit,6
11739,11739,Ecom Express,Coimbatore,2025-12-23,2025-12-28,Returned,5
11740,11740,Ecom Express,Kolkata,2026-06-08,2026-06-14,Delivered,7
11741,11741,Ekart Logistics,Bhopal,2026-02-07,2026-02-08,Delivered,2
11742,11742,Delhivery,Jaipur,2024-06-02,2024-06-09,Delivered,7
11743,11743,Xpressbees,Pune,2026-03-26,2026-03-28,Delivered,2
11744,11744,Bluedart,Ahmedabad,2024-08-21,2024-08-26,Delivered,5
11745,11745,Bluedart,Bhubaneswar,2025-03-28,2025-04-05,Delivered Late,7
11746,11746,Xpressbees,Guwahati,2025-01-27,2025-01-28,Delivered,2
11747,11747,DTDC,Ahmedabad,2026-01-28,2026-02-02,Delivered,5
11748,11748,Ekart Logistics,Nashik,,,Processing,7
11749,11749,Delhivery,Chandigarh,2024-11-03,2024-11-07,Delivered,5
11750,11750,Bluedart,Indore,2026-06-27,2026-07-04,Delivered,7
11751,11751,Ekart Logistics,Bengaluru,2026-05-03,2026-05-09,Delivered Late,6
11752,11752,Bluedart,Lucknow,2026-04-26,,In Transit,4
11753,11753,Bluedart,Ranchi,2026-05-16,2026-05-21,Delivered,6
11754,11754,Bluedart,Ranchi,2026-04-20,2026-04-25,Delivered Late,4
11755,11755,Xpressbees,Bhopal,2024-12-02,,In Transit,5
11756,11756,Ecom Express,Hyderabad,2026-06-01,,In Transit,6
11757,11757,Ekart Logistics,Chandigarh,2025-06-10,2025-06-17,Delivered Late,5
11758,11758,Ekart Logistics,Vadodara,2025-03-26,2025-03-28,Delivered,3
11759,11759,Ekart Logistics,Indore,2025-05-10,2025-05-16,Delivered,6
11760,11760,Ecom Express,Thiruvananthapuram,2026-02-22,2026-02-27,Returned,5
11761,11761,Delhivery,Vadodara,2026-03-29,2026-04-04,Delivered Late,6
11762,11762,Xpressbees,Coimbatore,2026-05-15,2026-05-19,Delivered,5
11763,11763,Bluedart,Hyderabad,2025-09-19,2025-09-26,Delivered Late,7
11764,11764,Delhivery,Hyderabad,2025-07-25,2025-07-28,Delivered,3
11765,11765,Delhivery,Guwahati,2024-08-14,2024-08-19,Delivered,6
11766,11766,Ecom Express,Surat,2026-06-14,2026-06-17,Delivered,3
11767,11767,Delhivery,Lucknow,2025-11-30,2025-12-03,Delivered,4
11768,11768,Bluedart,Nashik,2024-06-04,,In Transit,5
11769,11769,Delhivery,Hyderabad,2025-12-30,2026-01-03,Delivered,4
11770,11770,Ecom Express,Surat,2025-10-09,2025-10-13,Delivered,4
11771,11771,DTDC,Jaipur,2026-02-27,2026-03-01,Delivered,3
11772,11772,DTDC,Kolkata,2026-05-25,2026-06-01,Delivered,7
11773,11773,DTDC,Vadodara,,,Not Shipped,3
11774,11774,Ecom Express,Chandigarh,2024-08-20,2024-08-24,Delivered,4
11775,11775,Xpressbees,Hyderabad,2026-02-27,2026-03-06,Delivered Late,4
11776,11776,Delhivery,Indore,2024-06-12,2024-06-18,Delivered Late,5
11777,11777,Bluedart,Kochi,2026-07-31,2026-08-04,Delivered,4
11778,11778,DTDC,Thiruvananthapuram,2026-06-25,2026-07-01,Delivered,6
